br_exp_ID,br_ID,util_name,billing_period,payment_amount,payment_date
3487,10,Rent,2022-09,6829.54,2022-09-28
3488,10,Electricity,2022-09,916.99,2022-09-28
3489,10,Water,2022-09,115.07,2022-09-28
3490,10,Internet,2022-09,228.38,2022-09-28
3491,10,Maintenance,2022-09,690.54,2022-09-28
3492,10,Waste Management,2022-09,151.77,2022-09-28
3493,11,Rent,2022-09,6556.36,2022-09-28
3494,11,Electricity,2022-09,791.47,2022-09-28
3495,11,Water,2022-09,121.76,2022-09-28
3496,11,Internet,2022-09,228.38,2022-09-28
3497,11,Maintenance,2022-09,499.75,2022-09-28
3498,11,Waste Management,2022-09,149.08,2022-09-28
3499,12,Rent,2022-09,5299.73,2022-09-28
3500,12,Electricity,2022-09,741.51,2022-09-28
3501,12,Water,2022-09,93.02,2022-09-28
3502,12,Internet,2022-09,228.38,2022-09-28
3503,12,Maintenance,2022-09,461.90,2022-09-28
3504,12,Waste Management,2022-09,118.36,2022-09-28
3505,13,Rent,2022-09,3606.00,2022-09-28
3506,13,Electricity,2022-09,448.11,2022-09-28
3507,13,Water,2022-09,66.13,2022-09-28
3508,13,Internet,2022-09,228.38,2022-09-28
3509,13,Maintenance,2022-09,280.42,2022-09-28
3510,13,Waste Management,2022-09,81.21,2022-09-28
3511,1,Rent,2022-10,14150.81,2022-10-28
3512,1,Electricity,2022-10,1860.16,2022-10-28
3513,1,Water,2022-10,247.59,2022-10-28
3514,1,Internet,2022-10,228.38,2022-10-28
3515,1,Maintenance,2022-10,1267.96,2022-10-28
3516,1,Waste Management,2022-10,308.76,2022-10-28
3517,2,Rent,2022-10,10872.63,2022-10-28
3518,2,Electricity,2022-10,1384.25,2022-10-28
3519,2,Water,2022-10,205.62,2022-10-28
3520,2,Internet,2022-10,228.38,2022-10-28
3521,2,Maintenance,2022-10,837.94,2022-10-28
3522,2,Waste Management,2022-10,242.92,2022-10-28
3523,3,Rent,2022-10,9015.00,2022-10-28
3524,3,Electricity,2022-10,1209.37,2022-10-28
3525,3,Water,2022-10,149.37,2022-10-28
3526,3,Internet,2022-10,228.38,2022-10-28
3527,3,Maintenance,2022-10,721.60,2022-10-28
3528,3,Waste Management,2022-10,190.38,2022-10-28
3529,4,Rent,2022-10,7321.27,2022-10-28
3530,4,Electricity,2022-10,907.73,2022-10-28
3531,4,Water,2022-10,139.85,2022-10-28
3532,4,Internet,2022-10,228.38,2022-10-28
3533,4,Maintenance,2022-10,744.78,2022-10-28
3534,4,Waste Management,2022-10,160.62,2022-10-28
3535,5,Rent,2022-10,5682.18,2022-10-28
3536,5,Electricity,2022-10,731.88,2022-10-28
3537,5,Water,2022-10,107.59,2022-10-28
3538,5,Internet,2022-10,228.38,2022-10-28
3539,5,Maintenance,2022-10,639.43,2022-10-28
3540,5,Waste Management,2022-10,126.58,2022-10-28
3541,6,Rent,2022-10,7485.18,2022-10-28
3542,6,Electricity,2022-10,926.06,2022-10-28
3543,6,Water,2022-10,130.66,2022-10-28
3544,6,Internet,2022-10,228.38,2022-10-28
3545,6,Maintenance,2022-10,818.39,2022-10-28
3546,6,Waste Management,2022-10,158.92,2022-10-28
3547,7,Rent,2022-10,6447.09,2022-10-28
3548,7,Electricity,2022-10,857.46,2022-10-28
3549,7,Water,2022-10,120.59,2022-10-28
3550,7,Internet,2022-10,228.38,2022-10-28
3551,7,Maintenance,2022-10,671.06,2022-10-28
3552,7,Waste Management,2022-10,148.74,2022-10-28
3553,8,Rent,2022-10,7048.09,2022-10-28
3554,8,Electricity,2022-10,860.79,2022-10-28
3555,8,Water,2022-10,132.97,2022-10-28
3556,8,Internet,2022-10,228.38,2022-10-28
3557,8,Maintenance,2022-10,802.33,2022-10-28
3558,8,Waste Management,2022-10,157.91,2022-10-28
3559,9,Rent,2022-10,5518.27,2022-10-28
3560,9,Electricity,2022-10,704.22,2022-10-28
3561,9,Water,2022-10,104.92,2022-10-28
3562,9,Internet,2022-10,228.38,2022-10-28
3563,9,Maintenance,2022-10,613.53,2022-10-28
3564,9,Waste Management,2022-10,120.85,2022-10-28
3565,10,Rent,2022-10,6829.54,2022-10-28
3566,10,Electricity,2022-10,950.02,2022-10-28
3567,10,Water,2022-10,115.60,2022-10-28
3568,10,Internet,2022-10,228.38,2022-10-28
3569,10,Maintenance,2022-10,772.73,2022-10-28
3570,10,Waste Management,2022-10,154.77,2022-10-28
3571,11,Rent,2022-10,6556.36,2022-10-28
3572,11,Electricity,2022-10,879.56,2022-10-28
3573,11,Water,2022-10,128.12,2022-10-28
3574,11,Internet,2022-10,228.38,2022-10-28
3575,11,Maintenance,2022-10,483.49,2022-10-28
3576,11,Waste Management,2022-10,144.54,2022-10-28
3577,12,Rent,2022-10,5299.73,2022-10-28
3578,12,Electricity,2022-10,726.96,2022-10-28
3579,12,Water,2022-10,100.73,2022-10-28
3580,12,Internet,2022-10,228.38,2022-10-28
3581,12,Maintenance,2022-10,560.10,2022-10-28
3582,12,Waste Management,2022-10,113.60,2022-10-28
3583,13,Rent,2022-10,3606.00,2022-10-28
3584,13,Electricity,2022-10,461.79,2022-10-28
3585,13,Water,2022-10,65.19,2022-10-28
3586,13,Internet,2022-10,228.38,2022-10-28
3587,13,Maintenance,2022-10,278.73,2022-10-28
3588,13,Waste Management,2022-10,79.12,2022-10-28
3589,1,Rent,2022-11,14150.81,2022-11-28
3590,1,Electricity,2022-11,1865.02,2022-11-28
3591,1,Water,2022-11,272.21,2022-11-28
3592,1,Internet,2022-11,228.38,2022-11-28
3593,1,Maintenance,2022-11,1364.13,2022-11-28
3594,1,Waste Management,2022-11,302.01,2022-11-28
3595,2,Rent,2022-11,10872.63,2022-11-28
3596,2,Electricity,2022-11,1316.21,2022-11-28
3597,2,Water,2022-11,208.80,2022-11-28
3598,2,Internet,2022-11,228.38,2022-11-28
3599,2,Maintenance,2022-11,1245.73,2022-11-28
3600,2,Waste Management,2022-11,238.06,2022-11-28
3601,3,Rent,2022-11,9015.00,2022-11-28
3602,3,Electricity,2022-11,1094.88,2022-11-28
3603,3,Water,2022-11,164.09,2022-11-28
3604,3,Internet,2022-11,228.38,2022-11-28
3605,3,Maintenance,2022-11,716.58,2022-11-28
3606,3,Waste Management,2022-11,205.47,2022-11-28
3607,4,Rent,2022-11,7321.27,2022-11-28
3608,4,Electricity,2022-11,922.06,2022-11-28
3609,4,Water,2022-11,142.71,2022-11-28
3610,4,Internet,2022-11,228.38,2022-11-28
3611,4,Maintenance,2022-11,644.51,2022-11-28
3612,4,Waste Management,2022-11,162.37,2022-11-28
3613,5,Rent,2022-11,5682.18,2022-11-28
3614,5,Electricity,2022-11,716.14,2022-11-28
3615,5,Water,2022-11,107.36,2022-11-28
3616,5,Internet,2022-11,228.38,2022-11-28
3617,5,Maintenance,2022-11,651.31,2022-11-28
3618,5,Waste Management,2022-11,128.30,2022-11-28
3619,6,Rent,2022-11,7485.18,2022-11-28
3620,6,Electricity,2022-11,905.37,2022-11-28
3621,6,Water,2022-11,140.61,2022-11-28
3622,6,Internet,2022-11,228.38,2022-11-28
3623,6,Maintenance,2022-11,819.96,2022-11-28
3624,6,Waste Management,2022-11,171.97,2022-11-28
3625,7,Rent,2022-11,6447.09,2022-11-28
3626,7,Electricity,2022-11,884.82,2022-11-28
3627,7,Water,2022-11,104.55,2022-11-28
3628,7,Internet,2022-11,228.38,2022-11-28
3629,7,Maintenance,2022-11,513.78,2022-11-28
3630,7,Waste Management,2022-11,147.30,2022-11-28
3631,8,Rent,2022-11,7048.09,2022-11-28
3632,8,Electricity,2022-11,906.76,2022-11-28
3633,8,Water,2022-11,115.69,2022-11-28
3634,8,Internet,2022-11,228.38,2022-11-28
3635,8,Maintenance,2022-11,557.44,2022-11-28
3636,8,Waste Management,2022-11,155.24,2022-11-28
3637,9,Rent,2022-11,5518.27,2022-11-28
3638,9,Electricity,2022-11,699.41,2022-11-28
3639,9,Water,2022-11,91.93,2022-11-28
3640,9,Internet,2022-11,228.38,2022-11-28
3641,9,Maintenance,2022-11,624.50,2022-11-28
3642,9,Waste Management,2022-11,120.31,2022-11-28
3643,10,Rent,2022-11,6829.54,2022-11-28
3644,10,Electricity,2022-11,837.77,2022-11-28
3645,10,Water,2022-11,125.07,2022-11-28
3646,10,Internet,2022-11,228.38,2022-11-28
3647,10,Maintenance,2022-11,764.08,2022-11-28
3648,10,Waste Management,2022-11,145.59,2022-11-28
3649,11,Rent,2022-11,6556.36,2022-11-28
3650,11,Electricity,2022-11,857.50,2022-11-28
3651,11,Water,2022-11,108.84,2022-11-28
3652,11,Internet,2022-11,228.38,2022-11-28
3653,11,Maintenance,2022-11,719.30,2022-11-28
3654,11,Waste Management,2022-11,140.53,2022-11-28
3655,12,Rent,2022-11,5299.73,2022-11-28
3656,12,Electricity,2022-11,725.85,2022-11-28
3657,12,Water,2022-11,96.98,2022-11-28
3658,12,Internet,2022-11,228.38,2022-11-28
3659,12,Maintenance,2022-11,429.30,2022-11-28
3660,12,Waste Management,2022-11,120.81,2022-11-28
3661,13,Rent,2022-11,3606.00,2022-11-28
3662,13,Electricity,2022-11,491.88,2022-11-28
3663,13,Water,2022-11,66.67,2022-11-28
3664,13,Internet,2022-11,228.38,2022-11-28
3665,13,Maintenance,2022-11,400.62,2022-11-28
3666,13,Waste Management,2022-11,83.39,2022-11-28
3667,1,Rent,2022-12,14150.81,2022-12-28
3668,1,Electricity,2022-12,1913.62,2022-12-28
3669,1,Water,2022-12,268.40,2022-12-28
3670,1,Internet,2022-12,228.38,2022-12-28
3671,1,Maintenance,2022-12,1581.13,2022-12-28
3672,1,Waste Management,2022-12,325.85,2022-12-28
3673,2,Rent,2022-12,10872.63,2022-12-28
3674,2,Electricity,2022-12,1355.94,2022-12-28
3675,2,Water,2022-12,202.78,2022-12-28
3676,2,Internet,2022-12,228.38,2022-12-28
3677,2,Maintenance,2022-12,1161.57,2022-12-28
3678,2,Waste Management,2022-12,240.68,2022-12-28
3679,3,Rent,2022-12,9015.00,2022-12-28
3680,3,Electricity,2022-12,1233.77,2022-12-28
3681,3,Water,2022-12,156.00,2022-12-28
3682,3,Internet,2022-12,228.38,2022-12-28
3683,3,Maintenance,2022-12,827.75,2022-12-28
3684,3,Waste Management,2022-12,196.62,2022-12-28
3685,4,Rent,2022-12,7321.27,2022-12-28
3686,4,Electricity,2022-12,909.88,2022-12-28
3687,4,Water,2022-12,126.44,2022-12-28
3688,4,Internet,2022-12,228.38,2022-12-28
3689,4,Maintenance,2022-12,526.19,2022-12-28
3690,4,Waste Management,2022-12,168.94,2022-12-28
3691,5,Rent,2022-12,5682.18,2022-12-28
3692,5,Electricity,2022-12,696.70,2022-12-28
3693,5,Water,2022-12,95.30,2022-12-28
3694,5,Internet,2022-12,228.38,2022-12-28
3695,5,Maintenance,2022-12,411.78,2022-12-28
3696,5,Waste Management,2022-12,124.03,2022-12-28
3697,6,Rent,2022-12,7485.18,2022-12-28
3698,6,Electricity,2022-12,1031.01,2022-12-28
3699,6,Water,2022-12,132.97,2022-12-28
3700,6,Internet,2022-12,228.38,2022-12-28
3701,6,Maintenance,2022-12,861.71,2022-12-28
3702,6,Waste Management,2022-12,167.99,2022-12-28
3703,7,Rent,2022-12,6447.09,2022-12-28
3704,7,Electricity,2022-12,858.59,2022-12-28
3705,7,Water,2022-12,126.05,2022-12-28
3706,7,Internet,2022-12,228.38,2022-12-28
3707,7,Maintenance,2022-12,509.08,2022-12-28
3708,7,Waste Management,2022-12,147.63,2022-12-28
3709,8,Rent,2022-12,7048.09,2022-12-28
3710,8,Electricity,2022-12,935.44,2022-12-28
3711,8,Water,2022-12,127.34,2022-12-28
3712,8,Internet,2022-12,228.38,2022-12-28
3713,8,Maintenance,2022-12,568.28,2022-12-28
3714,8,Waste Management,2022-12,148.68,2022-12-28
3715,9,Rent,2022-12,5518.27,2022-12-28
3716,9,Electricity,2022-12,707.31,2022-12-28
3717,9,Water,2022-12,96.97,2022-12-28
3718,9,Internet,2022-12,228.38,2022-12-28
3719,9,Maintenance,2022-12,471.30,2022-12-28
3720,9,Waste Management,2022-12,126.11,2022-12-28
3721,10,Rent,2022-12,6829.54,2022-12-28
3722,10,Electricity,2022-12,841.07,2022-12-28
3723,10,Water,2022-12,127.71,2022-12-28
3724,10,Internet,2022-12,228.38,2022-12-28
3725,10,Maintenance,2022-12,576.32,2022-12-28
3726,10,Waste Management,2022-12,157.75,2022-12-28
3727,11,Rent,2022-12,6556.36,2022-12-28
3728,11,Electricity,2022-12,816.53,2022-12-28
3729,11,Water,2022-12,116.86,2022-12-28
3730,11,Internet,2022-12,228.38,2022-12-28
3731,11,Maintenance,2022-12,473.07,2022-12-28
3732,11,Waste Management,2022-12,139.07,2022-12-28
3733,12,Rent,2022-12,5299.73,2022-12-28
3734,12,Electricity,2022-12,667.56,2022-12-28
3735,12,Water,2022-12,88.32,2022-12-28
3736,12,Internet,2022-12,228.38,2022-12-28
3737,12,Maintenance,2022-12,600.92,2022-12-28
3738,12,Waste Management,2022-12,111.60,2022-12-28
3739,13,Rent,2022-12,3606.00,2022-12-28
3740,13,Electricity,2022-12,470.83,2022-12-28
3741,13,Water,2022-12,62.80,2022-12-28
3742,13,Internet,2022-12,228.38,2022-12-28
3743,13,Maintenance,2022-12,286.79,2022-12-28
3744,13,Waste Management,2022-12,80.90,2022-12-28
3745,1,Rent,2023-01,14575.34,2023-01-28
3746,1,Electricity,2023-01,1994.45,2023-01-28
3747,1,Water,2023-01,252.05,2023-01-28
3748,1,Internet,2023-01,235.23,2023-01-28
3749,1,Maintenance,2023-01,1240.84,2023-01-28
3750,1,Waste Management,2023-01,329.23,2023-01-28
3751,2,Rent,2023-01,11198.81,2023-01-28
3752,2,Electricity,2023-01,1487.71,2023-01-28
3753,2,Water,2023-01,187.13,2023-01-28
3754,2,Internet,2023-01,235.23,2023-01-28
3755,2,Maintenance,2023-01,800.39,2023-01-28
3756,2,Waste Management,2023-01,250.33,2023-01-28
3757,3,Rent,2023-01,9285.45,2023-01-28
3758,3,Electricity,2023-01,1184.93,2023-01-28
3759,3,Water,2023-01,166.24,2023-01-28
3760,3,Internet,2023-01,235.23,2023-01-28
3761,3,Maintenance,2023-01,901.65,2023-01-28
3762,3,Waste Management,2023-01,203.43,2023-01-28
3763,4,Rent,2023-01,7540.91,2023-01-28
3764,4,Electricity,2023-01,908.47,2023-01-28
3765,4,Water,2023-01,137.43,2023-01-28
3766,4,Internet,2023-01,235.23,2023-01-28
3767,4,Maintenance,2023-01,706.21,2023-01-28
3768,4,Waste Management,2023-01,173.26,2023-01-28
3769,5,Rent,2023-01,5852.65,2023-01-28
3770,5,Electricity,2023-01,778.91,2023-01-28
3771,5,Water,2023-01,99.34,2023-01-28
3772,5,Internet,2023-01,235.23,2023-01-28
3773,5,Maintenance,2023-01,627.63,2023-01-28
3774,5,Waste Management,2023-01,131.42,2023-01-28
3775,6,Rent,2023-01,7709.74,2023-01-28
3776,6,Electricity,2023-01,1075.52,2023-01-28
3777,6,Water,2023-01,150.03,2023-01-28
3778,6,Internet,2023-01,235.23,2023-01-28
3779,6,Maintenance,2023-01,576.99,2023-01-28
3780,6,Waste Management,2023-01,177.39,2023-01-28
3781,7,Rent,2023-01,6640.50,2023-01-28
3782,7,Electricity,2023-01,914.88,2023-01-28
3783,7,Water,2023-01,119.78,2023-01-28
3784,7,Internet,2023-01,235.23,2023-01-28
3785,7,Maintenance,2023-01,603.06,2023-01-28
3786,7,Waste Management,2023-01,140.21,2023-01-28
3787,8,Rent,2023-01,7259.53,2023-01-28
3788,8,Electricity,2023-01,988.97,2023-01-28
3789,8,Water,2023-01,130.69,2023-01-28
3790,8,Internet,2023-01,235.23,2023-01-28
3791,8,Maintenance,2023-01,623.36,2023-01-28
3792,8,Waste Management,2023-01,164.75,2023-01-28
3793,9,Rent,2023-01,5683.82,2023-01-28
3794,9,Electricity,2023-01,692.85,2023-01-28
3795,9,Water,2023-01,102.32,2023-01-28
3796,9,Internet,2023-01,235.23,2023-01-28
3797,9,Maintenance,2023-01,645.30,2023-01-28
3798,9,Waste Management,2023-01,128.97,2023-01-28
3799,10,Rent,2023-01,7034.43,2023-01-28
3800,10,Electricity,2023-01,943.58,2023-01-28
3801,10,Water,2023-01,114.05,2023-01-28
3802,10,Internet,2023-01,235.23,2023-01-28
3803,10,Maintenance,2023-01,731.02,2023-01-28
3804,10,Waste Management,2023-01,154.40,2023-01-28
3805,11,Rent,2023-01,6753.05,2023-01-28
3806,11,Electricity,2023-01,812.91,2023-01-28
3807,11,Water,2023-01,122.81,2023-01-28
3808,11,Internet,2023-01,235.23,2023-01-28
3809,11,Maintenance,2023-01,483.21,2023-01-28
3810,11,Waste Management,2023-01,145.89,2023-01-28
3811,12,Rent,2023-01,5458.72,2023-01-28
3812,12,Electricity,2023-01,675.24,2023-01-28
3813,12,Water,2023-01,103.11,2023-01-28
3814,12,Internet,2023-01,235.23,2023-01-28
3815,12,Maintenance,2023-01,495.74,2023-01-28
3816,12,Waste Management,2023-01,127.02,2023-01-28
3817,13,Rent,2023-01,3714.18,2023-01-28
3818,13,Electricity,2023-01,519.03,2023-01-28
3819,13,Water,2023-01,71.84,2023-01-28
3820,13,Internet,2023-01,235.23,2023-01-28
3821,13,Maintenance,2023-01,251.97,2023-01-28
3822,13,Waste Management,2023-01,85.32,2023-01-28
3823,1,Rent,2023-02,14575.34,2023-02-28
3824,1,Electricity,2023-02,1773.56,2023-02-28
3825,1,Water,2023-02,263.21,2023-02-28
3826,1,Internet,2023-02,235.23,2023-02-28
3827,1,Maintenance,2023-02,1085.38,2023-02-28
3828,1,Waste Management,2023-02,329.37,2023-02-28
3829,2,Rent,2023-02,11198.81,2023-02-28
3830,2,Electricity,2023-02,1549.27,2023-02-28
3831,2,Water,2023-02,198.02,2023-02-28
3832,2,Internet,2023-02,235.23,2023-02-28
3833,2,Maintenance,2023-02,1129.26,2023-02-28
3834,2,Waste Management,2023-02,258.55,2023-02-28
3835,3,Rent,2023-02,9285.45,2023-02-28
3836,3,Electricity,2023-02,1121.66,2023-02-28
3837,3,Water,2023-02,171.68,2023-02-28
3838,3,Internet,2023-02,235.23,2023-02-28
3839,3,Maintenance,2023-02,1060.90,2023-02-28
3840,3,Waste Management,2023-02,206.15,2023-02-28
3841,4,Rent,2023-02,7540.91,2023-02-28
3842,4,Electricity,2023-02,969.72,2023-02-28
3843,4,Water,2023-02,146.11,2023-02-28
3844,4,Internet,2023-02,235.23,2023-02-28
3845,4,Maintenance,2023-02,832.97,2023-02-28
3846,4,Waste Management,2023-02,174.53,2023-02-28
3847,5,Rent,2023-02,5852.65,2023-02-28
3848,5,Electricity,2023-02,810.64,2023-02-28
3849,5,Water,2023-02,98.40,2023-02-28
3850,5,Internet,2023-02,235.23,2023-02-28
3851,5,Maintenance,2023-02,593.60,2023-02-28
3852,5,Waste Management,2023-02,131.44,2023-02-28
3853,6,Rent,2023-02,7709.74,2023-02-28
3854,6,Electricity,2023-02,980.29,2023-02-28
3855,6,Water,2023-02,143.80,2023-02-28
3856,6,Internet,2023-02,235.23,2023-02-28
3857,6,Maintenance,2023-02,621.98,2023-02-28
3858,6,Waste Management,2023-02,178.11,2023-02-28
3859,7,Rent,2023-02,6640.50,2023-02-28
3860,7,Electricity,2023-02,892.56,2023-02-28
3861,7,Water,2023-02,114.66,2023-02-28
3862,7,Internet,2023-02,235.23,2023-02-28
3863,7,Maintenance,2023-02,541.41,2023-02-28
3864,7,Waste Management,2023-02,140.56,2023-02-28
3865,8,Rent,2023-02,7259.53,2023-02-28
3866,8,Electricity,2023-02,989.06,2023-02-28
3867,8,Water,2023-02,134.61,2023-02-28
3868,8,Internet,2023-02,235.23,2023-02-28
3869,8,Maintenance,2023-02,496.82,2023-02-28
3870,8,Waste Management,2023-02,156.10,2023-02-28
3871,9,Rent,2023-02,5683.82,2023-02-28
3872,9,Electricity,2023-02,712.31,2023-02-28
3873,9,Water,2023-02,94.31,2023-02-28
3874,9,Internet,2023-02,235.23,2023-02-28
3875,9,Maintenance,2023-02,552.79,2023-02-28
3876,9,Waste Management,2023-02,132.23,2023-02-28
3877,10,Rent,2023-02,7034.43,2023-02-28
3878,10,Electricity,2023-02,853.84,2023-02-28
3879,10,Water,2023-02,136.08,2023-02-28
3880,10,Internet,2023-02,235.23,2023-02-28
3881,10,Maintenance,2023-02,721.57,2023-02-28
3882,10,Waste Management,2023-02,155.71,2023-02-28
3883,11,Rent,2023-02,6753.05,2023-02-28
3884,11,Electricity,2023-02,936.84,2023-02-28
3885,11,Water,2023-02,113.71,2023-02-28
3886,11,Internet,2023-02,235.23,2023-02-28
3887,11,Maintenance,2023-02,590.19,2023-02-28
3888,11,Waste Management,2023-02,145.85,2023-02-28
3889,12,Rent,2023-02,5458.72,2023-02-28
3890,12,Electricity,2023-02,707.95,2023-02-28
3891,12,Water,2023-02,88.37,2023-02-28
3892,12,Internet,2023-02,235.23,2023-02-28
3893,12,Maintenance,2023-02,475.47,2023-02-28
3894,12,Waste Management,2023-02,124.27,2023-02-28
3895,13,Rent,2023-02,3714.18,2023-02-28
3896,13,Electricity,2023-02,488.07,2023-02-28
3897,13,Water,2023-02,61.37,2023-02-28
3898,13,Internet,2023-02,235.23,2023-02-28
3899,13,Maintenance,2023-02,359.81,2023-02-28
3900,13,Waste Management,2023-02,82.10,2023-02-28
3901,1,Rent,2023-03,14575.34,2023-03-28
3902,1,Electricity,2023-03,2116.61,2023-03-28
3903,1,Water,2023-03,279.49,2023-03-28
3904,1,Internet,2023-03,235.23,2023-03-28
3905,1,Maintenance,2023-03,1395.53,2023-03-28
3906,1,Waste Management,2023-03,307.28,2023-03-28
3907,2,Rent,2023-03,11198.81,2023-03-28
3908,2,Electricity,2023-03,1640.93,2023-03-28
3909,2,Water,2023-03,219.24,2023-03-28
3910,2,Internet,2023-03,235.23,2023-03-28
3911,2,Maintenance,2023-03,929.12,2023-03-28
3912,2,Waste Management,2023-03,237.16,2023-03-28
3913,3,Rent,2023-03,9285.45,2023-03-28
3914,3,Electricity,2023-03,1370.70,2023-03-28
3915,3,Water,2023-03,164.86,2023-03-28
3916,3,Internet,2023-03,235.23,2023-03-28
3917,3,Maintenance,2023-03,828.94,2023-03-28
3918,3,Waste Management,2023-03,215.61,2023-03-28
3919,4,Rent,2023-03,7540.91,2023-03-28
3920,4,Electricity,2023-03,1103.41,2023-03-28
3921,4,Water,2023-03,136.80,2023-03-28
3922,4,Internet,2023-03,235.23,2023-03-28
3923,4,Maintenance,2023-03,817.60,2023-03-28
3924,4,Waste Management,2023-03,173.56,2023-03-28
3925,5,Rent,2023-03,5852.65,2023-03-28
3926,5,Electricity,2023-03,813.16,2023-03-28
3927,5,Water,2023-03,98.20,2023-03-28
3928,5,Internet,2023-03,235.23,2023-03-28
3929,5,Maintenance,2023-03,597.15,2023-03-28
3930,5,Waste Management,2023-03,130.48,2023-03-28
3931,6,Rent,2023-03,7709.74,2023-03-28
3932,6,Electricity,2023-03,1107.85,2023-03-28
3933,6,Water,2023-03,124.25,2023-03-28
3934,6,Internet,2023-03,235.23,2023-03-28
3935,6,Maintenance,2023-03,640.22,2023-03-28
3936,6,Waste Management,2023-03,170.86,2023-03-28
3937,7,Rent,2023-03,6640.50,2023-03-28
3938,7,Electricity,2023-03,977.31,2023-03-28
3939,7,Water,2023-03,114.17,2023-03-28
3940,7,Internet,2023-03,235.23,2023-03-28
3941,7,Maintenance,2023-03,752.82,2023-03-28
3942,7,Waste Management,2023-03,152.72,2023-03-28
3943,8,Rent,2023-03,7259.53,2023-03-28
3944,8,Electricity,2023-03,1008.54,2023-03-28
3945,8,Water,2023-03,127.30,2023-03-28
3946,8,Internet,2023-03,235.23,2023-03-28
3947,8,Maintenance,2023-03,628.20,2023-03-28
3948,8,Waste Management,2023-03,167.25,2023-03-28
3949,9,Rent,2023-03,5683.82,2023-03-28
3950,9,Electricity,2023-03,887.63,2023-03-28
3951,9,Water,2023-03,96.01,2023-03-28
3952,9,Internet,2023-03,235.23,2023-03-28
3953,9,Maintenance,2023-03,569.00,2023-03-28
3954,9,Waste Management,2023-03,120.60,2023-03-28
3955,10,Rent,2023-03,7034.43,2023-03-28
3956,10,Electricity,2023-03,1055.87,2023-03-28
3957,10,Water,2023-03,131.57,2023-03-28
3958,10,Internet,2023-03,235.23,2023-03-28
3959,10,Maintenance,2023-03,568.84,2023-03-28
3960,10,Waste Management,2023-03,158.23,2023-03-28
3961,11,Rent,2023-03,6753.05,2023-03-28
3962,11,Electricity,2023-03,1022.27,2023-03-28
3963,11,Water,2023-03,131.19,2023-03-28
3964,11,Internet,2023-03,235.23,2023-03-28
3965,11,Maintenance,2023-03,558.43,2023-03-28
3966,11,Waste Management,2023-03,144.61,2023-03-28
3967,12,Rent,2023-03,5458.72,2023-03-28
3968,12,Electricity,2023-03,748.03,2023-03-28
3969,12,Water,2023-03,93.43,2023-03-28
3970,12,Internet,2023-03,235.23,2023-03-28
3971,12,Maintenance,2023-03,543.89,2023-03-28
3972,12,Waste Management,2023-03,120.70,2023-03-28
3973,13,Rent,2023-03,3714.18,2023-03-28
3974,13,Electricity,2023-03,524.02,2023-03-28
3975,13,Water,2023-03,60.30,2023-03-28
3976,13,Internet,2023-03,235.23,2023-03-28
3977,13,Maintenance,2023-03,351.00,2023-03-28
3978,13,Waste Management,2023-03,84.95,2023-03-28
3979,1,Rent,2023-04,14575.34,2023-04-28
3980,1,Electricity,2023-04,2121.33,2023-04-28
3981,1,Water,2023-04,236.51,2023-04-28
3982,1,Internet,2023-04,235.23,2023-04-28
3983,1,Maintenance,2023-04,1641.08,2023-04-28
3984,1,Waste Management,2023-04,317.13,2023-04-28
3985,2,Rent,2023-04,11198.81,2023-04-28
3986,2,Electricity,2023-04,1595.37,2023-04-28
3987,2,Water,2023-04,210.48,2023-04-28
3988,2,Internet,2023-04,235.23,2023-04-28
3989,2,Maintenance,2023-04,1262.70,2023-04-28
3990,2,Waste Management,2023-04,259.71,2023-04-28
3991,3,Rent,2023-04,9285.45,2023-04-28
3992,3,Electricity,2023-04,1383.31,2023-04-28
3993,3,Water,2023-04,178.25,2023-04-28
3994,3,Internet,2023-04,235.23,2023-04-28
3995,3,Maintenance,2023-04,941.76,2023-04-28
3996,3,Waste Management,2023-04,197.46,2023-04-28
3997,4,Rent,2023-04,7540.91,2023-04-28
3998,4,Electricity,2023-04,1097.19,2023-04-28
3999,4,Water,2023-04,138.64,2023-04-28
4000,4,Internet,2023-04,235.23,2023-04-28
4001,4,Maintenance,2023-04,690.29,2023-04-28
4002,4,Waste Management,2023-04,168.52,2023-04-28
4003,5,Rent,2023-04,5852.65,2023-04-28
4004,5,Electricity,2023-04,840.75,2023-04-28
4005,5,Water,2023-04,96.41,2023-04-28
4006,5,Internet,2023-04,235.23,2023-04-28
4007,5,Maintenance,2023-04,659.02,2023-04-28
4008,5,Waste Management,2023-04,130.91,2023-04-28
4009,6,Rent,2023-04,7709.74,2023-04-28
4010,6,Electricity,2023-04,1189.57,2023-04-28
4011,6,Water,2023-04,145.05,2023-04-28
4012,6,Internet,2023-04,235.23,2023-04-28
4013,6,Maintenance,2023-04,799.98,2023-04-28
4014,6,Waste Management,2023-04,172.31,2023-04-28
4015,7,Rent,2023-04,6640.50,2023-04-28
4016,7,Electricity,2023-04,903.79,2023-04-28
4017,7,Water,2023-04,112.55,2023-04-28
4018,7,Internet,2023-04,235.23,2023-04-28
4019,7,Maintenance,2023-04,599.59,2023-04-28
4020,7,Waste Management,2023-04,147.86,2023-04-28
4021,8,Rent,2023-04,7259.53,2023-04-28
4022,8,Electricity,2023-04,1114.53,2023-04-28
4023,8,Water,2023-04,139.74,2023-04-28
4024,8,Internet,2023-04,235.23,2023-04-28
4025,8,Maintenance,2023-04,670.80,2023-04-28
